"","year","agency_code","agency_level","designation_Type","name","county","city","zip","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","absent_group_ALL","absent_group_FEM","absent_group_HI7","absent_group_MALE","absent_group_WH7","absent_group_BL7","absent_group_ELS","absent_group_MU7","absent_group_SWD","absent_group_AS7","absent_group_AM7","absent_group_PI7","AAVC","AGNR","ARCH","BMA","EDUC","FINA","GOVT","HLTH","HOSP","HUMA","INFO","LAW","MANU","MRKT","STEM","TRAN"
"1228",2022,"800308","SCH","P","John S Henderson Independent High School","Rowan","Salisbury",28144,"T","800LEA","06:12","Alternative Educat","Traditional","Y",NA,NA,31,NA,95,TRUE,"Y","Y","N","N",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,6.452,0,0,0,0,0,0
"1229",2022,"800314","SCH","P","Charles C Erwin Middle School","Rowan","Salisbury",28146,"M","800LEA","06:08","Regular School","Traditional","N",NA,NA,781,481,61.59,NA,"N","N","Y","Y",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230",2022,"800320","SCH","P","China Grove Middle School","Rowan","China Grove",28023,"M","800LEA","06:08","Regular School","Traditional","N",NA,NA,544,452,83.09,NA,"N","N","Y","Y",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231",2022,"800328","SCH","P","Corriher-Lipe Middle School","Rowan","Landis",28088,"M","800LEA","06:08","Regular School","Traditional","N",NA,NA,429,298,69.46,NA,"N","N","Y","Y",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",2022,"800340","SCH","P","East Rowan High School","Rowan","Salisbury",28146,"H","800LEA","09:12","Regular School","Traditional","N",NA,NA,934,782,83.73,NA,"N","N","Y","N",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.212,3.961,0.535,0,0,0,0.857,1.178,0.428,1.178,0.107,0,0,0,0
"1233",2022,"800361","SCH","P","Jesse C Carson High School","Rowan","China Grove",28023,"H","800LEA","09:12","Regular School","Traditional","N",NA,NA,1119,794,70.96,NA,"N","N","Y","Y",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.34,0.894,0,0,0,0,1.966,0.357,5.362,0,0.179,1.072,0,0.089,0
"1234",2022,"800363","SCH","P","J H Knox Middle School","Rowan","Salisbury",28144,"M","800LEA","06:08","Regular School","Traditional","Y",NA,NA,525,389,74.1,NA,"Y","N","N","N",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235",2022,"800376","SCH","P","North Rowan High School","Rowan","Spencer",28159,"H","800LEA","09:12","Regular School","Traditional","N",NA,NA,530,379,71.51,NA,"N","N","N","N",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189,0,0.943,11.509,0,0,0,3.585,0,0.377,0,0,0,0,0.189,0.189
"1236",2022,"800377","SCH","P","North Rowan Middle School","Rowan","Spencer",28159,"M","800LEA","06:08","Regular School","Traditional","Y",NA,NA,458,107,23.36,NA,"Y","N","N","N",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237",2022,"800394","SCH","P","Rowan County Early College","Rowan","Salisbury",28146,"H","800LEA","09:12","Regular School","Traditional","N",NA,NA,235,63,26.81,NA,"N","N","N","N",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1.702,0,0,0,0
"1238",2022,"800396","SCH","P","Salisbury High School","Rowan","Salisbury",28144,"H","800LEA","09:12","Regular School","Traditional","N",NA,NA,857,598,69.78,NA,"N","N","Y","Y",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0,0,0,0.117,0,0,1.75,2.1,1.167,0,0.233,0.35,0,0.817,0
"1239",2022,"800398","SCH","P","Southeast Middle School","Rowan","Salisbury",28146,"M","800LEA","06:08","Regular School","Traditional","N",NA,NA,633,483,76.3,NA,"N","N","Y","Y",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240",2022,"800400","SCH","P","South Rowan High School","Rowan","China Grove",28023,"H","800LEA","09:12","Regular School","Traditional","N",NA,NA,930,755,81.18,NA,"N","N","N","N",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.376,2.688,0.645,0,0,0,0,0.968,4.516,1.29,0,0,0.645,0.108,0,0
"1241",2022,"800408","SCH","P","West Rowan High School","Rowan","Mount Ulla",28125,"H","800LEA","09:12","Regular School","Traditional","N",NA,NA,1042,767,73.61,NA,"N","N","N","N",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.823,8.829,2.783,0,0,0,0,0.864,0.48,0,0,0.096,0,0,0.192,0
"1242",2022,"800410","SCH","P","West Rowan Middle School","Rowan","Salisbury",28147,"M","800LEA","06:08","Regular School","Traditional","N",NA,NA,659,370,56.15,NA,"N","N","Y","Y",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243",2022,"800500","SCH","P","Summit Virtual Academy","Rowan","Salisbury",28144,"I","800LEA","0K:08","Regular School","Traditional","N",NA,NA,264,208,78.79,NA,"N","N","N","N",0.182,0.625,0.375,0.03,0.788,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244",2022,"800LEA","LEA","P","Rowan-Salisbury Schools","Rowan","Salisbury",28144,NA,NA,NA,NA,NA,"N",NA,NA,11183,6982,62.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706,1.449,0.778,0.59,0.009,0,0,0.733,0.715,0.805,0.098,0.089,0.188,0.009,0.098,0.009
"1245",2022,"80C000","SCH","C","Faith Academy","Rowan","Faith",28041,"I","CH","0K:07","Regular School","Traditional","Y","800LEA",NA,160,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",2022,"810324","SCH","P","Chase High School","Rutherford","Forest City",28043,"H","810LEA","09:12","Regular School","Traditional","N",NA,NA,642,555,86.45,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.246,5.452,3.583,0,0,0,0,1.09,3.427,4.361,0,0.312,0.623,0,0,0
"1247",2022,"810326","SCH","P","Chase Middle School","Rutherford","Forest City",28043,"M","810LEA","06:08","Regular School","Traditional","N",NA,NA,514,338,65.76,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",2022,"810340","SCH","P","East Rutherford High School","Rutherford","Bostic",28018,"H","810LEA","09:12","Regular School","Traditional","N",NA,NA,658,544,82.67,NA,"N","N","Y","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152,3.191,1.216,0.152,0,0,0,1.064,3.04,5.319,0,1.672,0.456,0,0,1.672
"1249",2022,"810342","SCH","P","East Rutherford Middle School","Rutherford","Bostic",28018,"M","810LEA","06:08","Regular School","Traditional","N",NA,NA,540,445,82.41,NA,"N","N","Y","Y",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250",2022,"810378","SCH","P","R-S Middle School","Rutherford","Rutherfordton",28139,"M","810LEA","06:08","Regular School","Traditional","N",NA,NA,607,552,90.94,NA,"N","N","Y","Y",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1251",2022,"810384","SCH","P","R-S Central High School","Rutherford","Rutherfordton",28139,"H","810LEA","09:12","Regular School","Traditional","N",NA,NA,728,545,74.86,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.236,1.648,1.786,1.786,0,0,0,2.885,1.923,4.67,0.137,0,0.275,0,0,1.374
"1252",2022,"810385","SCH","P","Rutherford Early College High School","Rutherford","Spindale",28160,"H","810LEA","09:13","Regular School","Modified","N",NA,NA,190,80,42.11,NA,"N","N","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.579,0,0,0
"1253",2022,"810386","SCH","P","Rutherford Opportunity Center","Rutherford","Forest City",28043,"T","810LEA","06:12","Alternative Educat","Traditional","N",NA,NA,85,55,64.71,NA,"N","Y","N","N",0,0.5,0.5,0,1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.176,1.176,0,0,0,0,1.176,0,2.353,0,0,0,0,0,0
"1254",2022,"810LEA","LEA","P","Rutherford County Schools","Rutherford","Forest City",28043,NA,NA,NA,NA,NA,"N",NA,NA,4523,3114,68.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398,1.526,0.995,0.31,0,0,0,0.796,1.238,2.189,0.022,0.287,0.265,0,0,0.464
"1255",2022,"81A000","SCH","C","Thomas Jefferson Classical Academy: A Challenge Foundation A","Rutherford","Mooresboro",28114,"A","CH","0K:12","Regular School","Traditional","Y","810LEA",NA,783,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.383,0,0,0,0,0
"1256",2022,"81B000","SCH","C","Lake Lure Classical Academy","Rutherford","Lake Lure",28746,"A","CH","0K:12","Regular School","Traditional","Y","810LEA",NA,309,28,9.06,NA,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",2022,"820324","SCH","P","Sampson Early College High","Sampson","Clinton",28329,"H","820LEA","09:13","Regular School","Traditional","Y",NA,NA,236,98,41.53,NA,"N","N","N","N",0.176,0.471,0.529,0,0.824,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.424,0,0,0,0,0,0,0,0,0,0.847,0,0,0
"1258",2022,"820347","SCH","P","Hobbton Middle","Sampson","Newton Grove",28366,"M","820LEA","06:08","Regular School","Traditional","Y",NA,NA,418,283,67.7,NA,"N","N","Y","Y",0.176,0.471,0.529,0,0.824,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259",2022,"820348","SCH","P","Hobbton High","Sampson","Newton Grove",28366,"H","820LEA","09:12","Regular School","Traditional","Y",NA,NA,457,409,89.5,NA,"N","N","N","N",0.176,0.471,0.529,0,0.824,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.16,0,2.188,0,0,0,2.845,0,6.346,0,0,0,0,0,0
"1260",2022,"820349","SCH","P","Lakewood High","Sampson","Salemburg",28385,"H","820LEA","09:12","Regular School","Traditional","Y",NA,NA,449,392,87.31,NA,"N","N","N","N",0.176,0.471,0.529,0,0.824,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223,9.131,8.463,0,0,0,0,0.223,3.118,8.018,0,0,0,0,0,0
"1261",2022,"820352","SCH","P","Midway High","Sampson","Newton Grove",28366,"H","820LEA","09:12","Regular School","Traditional","Y",NA,NA,724,601,83.01,NA,"N","N","N","N",0.176,0.471,0.529,0,0.824,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.42,1.105,5.525,0,0,0,0,0,2.21,1.657,0,0.138,0,3.729,1.934
"1262",2022,"820354","SCH","P","Midway Middle","Sampson","Dunn",28334,"M","820LEA","06:08","Regular School","Traditional","Y",NA,NA,545,NA,95,TRUE,"N","N","Y","Y",0.176,0.471,0.529,0,0.824,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263",2022,"820370","SCH","P","Union Middle","Sampson","Clinton",28328,"M","820LEA","06:08","Regular School","Traditional","Y",NA,NA,428,365,85.28,NA,"N","N","Y","Y",0.176,0.471,0.529,0,0.824,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264",2022,"820372","SCH","P","Roseboro-Salemburg Middle","Sampson","Roseboro",28382,"M","820LEA","06:08","Regular School","Traditional","Y",NA,NA,407,248,60.93,NA,"N","N","Y","Y",0.176,0.471,0.529,0,0.824,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265",2022,"820388","SCH","P","Union High","Sampson","Rose Hill",28458,"H","820LEA","09:12","Regular School","Traditional","Y",NA,NA,414,358,86.47,NA,"N","N","N","N",0.176,0.471,0.529,0,0.824,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725,6.522,0.242,4.348,0,0,0,0,0,8.696,0,0,0.242,0,2.174,0
"1266",2022,"820LEA","LEA","P","Sampson County Schools","Sampson","Clinton",28328,NA,NA,NA,NA,NA,"N",NA,NA,4667,3297,70.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086,3.235,1.028,1.457,0,0,0,0.3,0.3,2.507,0.257,0,0.086,0,0.771,0.3
"1267",2022,"821308","SCH","P","Clinton High","Sampson","Clinton",28328,"H","821LEA","09:12","Regular School","Traditional","N",NA,NA,802,664,82.79,NA,"N","N","Y","Y",0.2,0.6,0.4,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623,4.364,0,0,0,0,0,2.244,1.995,3.491,0,3.491,0,0,1.496,0
"1268",2022,"821320","SCH","P","Sampson Middle","Sampson","Clinton",28328,"M","821LEA","06:08","Regular School","Traditional","Y",NA,NA,694,NA,95,TRUE,"N","N","Y","Y",0.2,0.6,0.4,0,0.8,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1269",2022,"821LEA","LEA","P","Clinton City Schools","Sampson","Clinton",28328,NA,NA,NA,NA,NA,"N",NA,NA,1697,1335,78.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295,2.062,0,0,0,0,0,1.061,0.943,1.65,0,1.65,0,0,0.707,0
"1270",2022,"830304","SCH","P","Carver Middle","Scotland","Laurel Hill",28351,"M","830LEA","06:08","Regular School","Traditional","Y",NA,NA,634,488,76.97,NA,"N","N","Y","Y",0.5,0.7,0.3,0,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1271",2022,"830316","SCH","P","Shaw Academy","Scotland","Laurinburg",28352,"T","830LEA","06:12","Alternative Educat","Traditional","N",NA,NA,41,24,58.54,NA,"N","N","N","N",0.5,0.7,0.3,0,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,9.756,0,0,0,0,0,0,0
"1272",2022,"830343","SCH","P","Scotland High School","Scotland","Laurinburg",28352,"H","830LEA","09:12","Regular School","Traditional","N",NA,NA,1301,1050,80.71,NA,"N","N","N","N",0.5,0.7,0.3,0,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846,1.768,1.384,1.076,0,0,0,3.689,2.537,0,0,1.768,0.692,0,1.614,0.692
"1273",2022,"830348","SCH","P","Scotland Early College High","Scotland","Laurinburg",28352,"H","830LEA","09:13","Regular School","Traditional","N",NA,NA,219,57,26.03,NA,"N","N","N","N",0.5,0.7,0.3,0,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.913,0,0,0,0,0,0,0,2.74,0,0,0,0
"1274",2022,"830349","SCH","P","Spring Hill Middle","Scotland","Laurinburg",28352,"M","830LEA","06:08","Regular School","Traditional","Y",NA,NA,660,457,69.24,NA,"N","N","Y","Y",0.5,0.7,0.3,0,0.5,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1275",2022,"830LEA","LEA","P","Scotland County Schools","Scotland","Laurinburg",28352,NA,NA,NA,NA,NA,"N",NA,NA,3299,2076,62.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333,0.697,0.546,0.485,0,0,0,1.455,1.122,0,0,0.879,0.273,0,0.637,0.273
"1276",2022,"840302","SCH","P","Albemarle High School","Stanly","Albemarle",28001,"H","840LEA","09:12","Regular School","Traditional","N",NA,NA,349,292,83.67,NA,"N","N","Y","Y",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4.585,0,8.023,0,2.579,8.596,0,0,0
"1277",2022,"840303","SCH","P","Albemarle Middle School","Stanly","Albemarle",28001,"M","840LEA","06:08","Regular School","Traditional","Y",NA,NA,400,NA,5,TRUE,"N","N","Y","Y",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278",2022,"840328","SCH","P","North Stanly Middle School","Stanly","New London",28127,"M","840LEA","06:08","Regular School","Traditional","N",NA,NA,495,66,13.33,NA,"N","N","Y","Y",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279",2022,"840332","SCH","P","North Stanly High School","Stanly","New London",28127,"H","840LEA","09:12","Regular School","Traditional","N",NA,NA,581,493,84.85,NA,"N","N","N","N",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516,5.336,3.27,0,0,0,0,2.238,0,6.024,0,0,0.172,0,1.893,0.861
"1280",2022,"840342","SCH","P","Oakboro Choice STEM School","Stanly","Oakboro",28129,"I","840LEA","0K:08","Regular School","Traditional","Y",NA,NA,95,54,56.84,NA,"N","N","N","N",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1281",2022,"840350","SCH","P","West Stanly Middle School","Stanly","Locust",28097,"M","840LEA","06:08","Regular School","Traditional","N",NA,NA,551,393,71.32,NA,"N","N","Y","Y",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282",2022,"840356","SCH","P","South Stanly High School","Stanly","Norwood",28128,"H","840LEA","09:12","Regular School","Traditional","N",NA,NA,438,363,82.88,NA,"N","N","N","N",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.653,3.425,0,0,0,0,5.023,0,10.046,0,0,1.142,0,0,0.457
"1283",2022,"840358","SCH","P","South Stanly Middle School","Stanly","Norwood",28128,"M","840LEA","06:08","Regular School","Traditional","N",NA,NA,334,25,7.49,NA,"N","N","Y","Y",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1284",2022,"840361","SCH","P","Stanly Early College High School","Stanly","Albemarle",28001,"H","840LEA","09:13","Regular School","Traditional","N",NA,NA,173,34,19.65,NA,"N","N","N","N",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.578,0,0,0,0,0,0,0,0,2.89,0,0,0
"1285",2022,"840362","SCH","P","Stanly STEM Early College","Stanly","Albemarle",28001,"H","840LEA","09:12","Regular School","Traditional","N",NA,NA,113,NA,5,TRUE,"N","N","N","N",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286",2022,"840366","SCH","P","Stanly County Virtual Education","Stanly","Norwood",28128,"A","840LEA","0K:12","Regular School","Traditional","N",NA,NA,134,39,29.1,NA,"N","N","N","N",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.746,0,0,0,0,0,0,0,0
"1287",2022,"840368","SCH","P","West Stanly High School","Stanly","Oakboro",28129,"H","840LEA","09:12","Regular School","Traditional","N",NA,NA,728,602,82.69,NA,"N","N","N","N",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61,3.297,1.923,0,0,0.824,0,3.159,0,4.258,0,0.137,4.533,0,0,1.511
"1288",2022,"840370","SCH","P","Stanly Academy Learning Center","Stanly","Albemarle",28001,"T","840LEA","06:12","Alternative Educat","Traditional","Y",NA,NA,32,21,65.63,NA,"N","Y","N","N",0.095,0.714,0.286,0.048,0.857,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3.125,0,0,0,0,3.125,0,0,0
"1289",2022,"840LEA","LEA","P","Stanly County Schools","Stanly","Albemarle",28001,NA,NA,NA,NA,NA,"N",NA,NA,5033,2385,47.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437,1.411,0.954,0.02,0,0.119,0,1.51,0,2.742,0,0.199,1.49,0,0.219,0.358
"1290",2022,"84B000","SCH","C","Gray Stone Day School","Stanly","Misenheimer",28109,"T","CH","06:12","Regular School","Traditional","N","840LEA",NA,737,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291",2022,"850304","SCH","P","Chestnut Grove Middle School","Stokes","King",27021,"M","850LEA","06:08","Regular School","Traditional","N",NA,NA,641,515,80.34,NA,"N","N","Y","Y",0.053,0.421,0.579,0,0.947,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1292",2022,"850324","SCH","P","Meadowbrook Academy","Stokes","King",27021,"T","850LEA","06:12","Alternative Educat","Traditional","Y",NA,NA,79,NA,95,TRUE,"Y","Y","N","N",0.053,0.421,0.579,0,0.947,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1293",2022,"850332","SCH","P","North Stokes High School","Stokes","Danbury",27016,"H","850LEA","09:12","Regular School","Traditional","N",NA,NA,287,251,87.46,NA,"N","N","N","N",0.053,0.421,0.579,0,0.947,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.787,3.484,1.045,0,0.697,0,0,4.878,0,2.439,0,0,0,0.348,0.697,2.091
"1294",2022,"850338","SCH","P","Piney Grove Middle School","Stokes","Lawsonville",27022,"M","850LEA","06:08","Regular School","Traditional","N",NA,NA,231,186,80.52,NA,"N","N","Y","Y",0.053,0.421,0.579,0,0.947,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1295",2022,"850350","SCH","P","Southeastern Stokes Middle School","Stokes","Walnut Cove",27052,"M","850LEA","06:08","Regular School","Traditional","N",NA,NA,394,320,81.22,NA,"N","N","Y","Y",0.053,0.421,0.579,0,0.947,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1296",2022,"850352","SCH","P","South Stokes High School","Stokes","Walnut Cove",27052,"H","850LEA","09:12","Regular School","Traditional","N",NA,NA,517,390,75.44,NA,"N","N","Y","Y",0.053,0.421,0.579,0,0.947,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.774,2.708,0,0,0,0,1.354,0,6.19,0.193,0,0.387,0,0,1.547
