"","year","agency_code","ALL","AS7","BL7","EDS","ELS","FEM","HI7","MALE","MU7","SWD","WH7","AM7","NEDS","NSWD"
"1994",2021,"560324",139,NA,NA,0.287769784172662,0.151079136690647,0.58273381294964,0.258992805755396,0.41726618705036,NA,NA,0.741007194244604,NA,0.712230215827338,0.942446043165468
"1995",2021,"560329",102,NA,NA,0.284313725490196,NA,0.558823529411765,0.176470588235294,0.441176470588235,NA,NA,0.754901960784314,NA,0.715686274509804,1
"1996",2021,"560332",14,NA,NA,NA,NA,0.785714285714286,NA,NA,NA,NA,0.714285714285714,NA,NA,0.857142857142857
"1997",2021,"560350",122,NA,NA,0.418032786885246,NA,0.319672131147541,0.114754098360656,0.680327868852459,NA,0.254098360655738,0.811475409836066,NA,0.581967213114754,0.745901639344262
"1998",2021,"560LEA",1236,NA,0.00809061488673139,0.347087378640777,0.0469255663430421,0.5,0.210355987055016,0.5,0.0323624595469256,0.0800970873786408,0.741909385113269,NA,0.652912621359223,0.919902912621359
"1999",2021,"570317",241,NA,NA,0.298755186721992,NA,0.539419087136929,NA,0.460580912863071,NA,0.045643153526971,0.887966804979253,NA,0.701244813278008,0.954356846473029
"2000",2021,"570318",406,NA,NA,0.33743842364532,NA,0.428571428571429,0.0467980295566502,0.571428571428571,NA,0.169950738916256,0.938423645320197,NA,0.66256157635468,0.830049261083744
"2001",2021,"570321",40,NA,NA,0.5,NA,NA,NA,0.775,NA,NA,0.95,NA,0.5,0.9
"2002",2021,"570LEA",687,NA,NA,0.333333333333333,NA,0.455604075691412,0.0436681222707424,0.544395924308588,0.0189228529839884,0.122270742358079,0.921397379912664,NA,0.666666666666667,0.877729257641921
"2003",2021,"580344",258,NA,0.531007751937985,0.523255813953488,NA,0.581395348837209,0.116279069767442,0.418604651162791,NA,0.213178294573643,0.317829457364341,NA,0.476744186046512,0.786821705426357
"2004",2021,"580368",378,NA,0.571428571428571,0.486772486772487,NA,0.489417989417989,0.103174603174603,0.510582010582011,0.0423280423280423,0.203703703703704,0.264550264550265,NA,0.513227513227513,0.796296296296296
"2005",2021,"580LEA",636,NA,0.555031446540881,0.501572327044025,0.0251572327044025,0.526729559748428,0.108490566037736,0.473270440251572,0.0377358490566038,0.207547169811321,0.286163522012579,NA,0.498427672955975,0.792452830188679
"2006",2021,"58B000",237,NA,NA,0.10126582278481,NA,0.552742616033755,0.0506329113924051,0.447257383966245,NA,0.105485232067511,0.911392405063291,NA,0.89873417721519,0.894514767932489
"2007",2021,"590326",110,NA,NA,0.536363636363636,NA,0.327272727272727,0.227272727272727,0.672727272727273,NA,0.154545454545455,0.736363636363636,NA,0.463636363636364,0.845454545454545
"2008",2021,"590328",192,NA,NA,0.239583333333333,NA,0.588541666666667,0.223958333333333,0.411458333333333,NA,NA,0.708333333333333,NA,0.760416666666667,0.989583333333333
"2009",2021,"590330",1217,NA,0.0336894001643385,0.437140509449466,0.0435497124075596,0.475760065735415,0.14543960558751,0.524239934264585,0.0295809367296631,0.177485620377979,0.781429745275267,NA,0.562859490550534,0.822514379622021
"2010",2021,"590LEA",1519,0.00724160631994733,0.0302830809743252,0.419354838709677,0.0414746543778802,0.47926267281106,0.161290322580645,0.52073732718894,0.0269914417379855,0.154707044107966,0.768926925608953,NA,0.580645161290323,0.845292955892034
"2011",2021,"600302",2773,0.239812477461233,0.138117562206996,0.0836639019112874,0.0483231157591057,0.504147133068878,0.120447169130905,0.495852866931122,0.0183916336098089,0.0595023440317346,0.479264334655608,NA,0.916336098088713,0.940497655968265
"2012",2021,"600312",2080,0.0355769230769231,0.1125,0.111057692307692,0.0326923076923077,0.488461538461538,0.134615384615385,0.511538461538461,0.0259615384615385,0.06875,0.689903846153846,NA,0.888942307692308,0.93125
"2013",2021,"600341",300,NA,0.27,0.396666666666667,0.24,0.483333333333333,0.663333333333333,0.516666666666667,NA,0.07,NA,NA,0.603333333333333,0.93
"2014",2021,"600361",1759,0.0693575895395111,0.299033541785105,0.295622512791359,0.113132461625924,0.500852757248437,0.297896532120523,0.499147242751563,0.0255827174530984,0.106310403638431,0.302444570778852,NA,0.704377487208641,0.893689596361569
"2015",2021,"600364",196,NA,0.331632653061224,0.38265306122449,0.158163265306122,0.48469387755102,0.576530612244898,0.51530612244898,NA,0.076530612244898,0.0663265306122449,NA,0.61734693877551,0.923469387755102
"2016",2021,"600377",1919,0.0677436164669099,0.366336633663366,0.390828556539865,0.0891089108910891,0.502866076081292,0.349661281917665,0.497133923918708,0.0151120375195414,0.0541948931735279,0.199583116206357,NA,0.609171443460136,0.945805106826472
"2017",2021,"600386",297,0.0572390572390572,0.548821548821549,0.444444444444444,0.138047138047138,0.818181818181818,0.35016835016835,0.181818181818182,NA,0.0505050505050505,NA,NA,0.555555555555556,0.94949494949495
"2018",2021,"600397",1514,0.0528401585204756,0.412813738441215,0.451783355350066,0.350066050198151,0.477542932628798,0.483487450462351,0.522457067371202,0.0138705416116248,0.114927344782034,0.0363276089828269,NA,0.548216644649934,0.885072655217966
"2019",2021,"600404",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,1
"2020",2021,"600405",1367,0.027798098024872,0.584491587417703,0.48134601316752,0.179956108266277,0.482809070958303,0.360643745427944,0.517190929041697,0.00731528895391368,0.115581565471836,0.0168251645940015,NA,0.51865398683248,0.884418434528164
"2021",2021,"600415",1644,0.0322384428223844,0.485401459854015,0.309002433090024,0.041970802919708,0.468978102189781,0.168491484184915,0.531021897810219,0.0437956204379562,0.0985401459854015,0.268248175182482,NA,0.690997566909976,0.901459854014598
"2022",2021,"600426",1817,0.0495321959273528,0.317006053935058,0.351678591084205,0.16125481563016,0.488167308750688,0.379196477710512,0.511832691249312,0.0214639515685195,0.112823335167859,0.226197028068244,NA,0.648321408915795,0.887176664832141
"2023",2021,"600439",85,NA,0.858823529411765,0.541176470588235,NA,0.211764705882353,NA,0.788235294117647,NA,0.176470588235294,NA,NA,0.458823529411765,0.823529411764706
"2024",2021,"600443",23,NA,NA,NA,NA,0.608695652173913,NA,NA,NA,NA,0.652173913043478,NA,0.956521739130435,0.91304347826087
"2025",2021,"600445",2009,0.0433051269288203,0.694873071179691,0.366351418616227,0.0502737680438029,0.514683922349428,0.142359382777501,0.485316077650572,0.0283723245395719,0.0866102538576406,0.0871080139372822,NA,0.633648581383773,0.913389746142359
"2026",2021,"600454",36,NA,0.75,0.583333333333333,NA,0.333333333333333,NA,0.666666666666667,NA,1,NA,NA,0.416666666666667,NA
"2027",2021,"600457",1420,0.0253521126760563,0.566901408450704,0.452112676056338,0.112676056338028,0.48943661971831,0.335211267605634,0.51056338028169,0.0204225352112676,0.104225352112676,0.05,NA,0.547887323943662,0.895774647887324
"2028",2021,"600461",36,NA,0.638888888888889,0.472222222222222,NA,NA,NA,0.861111111111111,NA,0.944444444444444,0.277777777777778,NA,0.527777777777778,NA
"2029",2021,"600466",3112,0.0324550128534704,0.208226221079692,0.201478149100257,0.0639460154241645,0.509640102827764,0.134318766066838,0.490359897172236,0.0228149100257069,0.0652313624678663,0.599293059125964,NA,0.798521850899743,0.934768637532134
"2030",2021,"600480",1859,0.0408821947283486,0.600322754168908,0.370091447014524,0.0532544378698225,0.537385691231845,0.243679397525551,0.462614308768155,0.0204410973641743,0.0699300699300699,0.092522861753631,NA,0.629908552985476,0.93006993006993
"2031",2021,"600482",554,NA,0.471119133574007,0.211191335740072,NA,0.745487364620939,0.144404332129964,0.254512635379061,0.0415162454873646,0.0595667870036101,0.332129963898917,NA,0.788808664259928,0.94043321299639
"2032",2021,"600490",2401,0.0620574760516451,0.469804248229904,0.351520199916701,0.0937109537692628,0.483965014577259,0.311953352769679,0.516034985422741,0.0299875052061641,0.0891295293627655,0.12161599333611,NA,0.648479800083299,0.910870470637234
"2033",2021,"600496",1614,0.0353159851301115,0.657372986369269,0.450433705080545,0.0384138785625774,0.464064436183395,0.244114002478315,0.535935563816605,0.0179677819083024,0.0526641883519207,0.0427509293680297,NA,0.549566294919455,0.947335811648079
"2034",2021,"600498",69,NA,0.608695652173913,0.478260869565217,NA,0.594202898550725,0.202898550724638,0.405797101449275,NA,0.36231884057971,0.173913043478261,NA,0.521739130434783,0.63768115942029
"2035",2021,"600499",92,NA,0.554347826086957,0.239130434782609,NA,0.445652173913043,NA,0.554347826086957,NA,NA,0.315217391304348,NA,0.760869565217391,0.989130434782609
"2036",2021,"600508",1741,0.103963239517519,0.0999425617461229,0.0752441125789776,0.0356117174037909,0.457782883400345,0.086731763354394,0.542217116599655,0.0218265364732912,0.0729465824238943,0.687535898908673,NA,0.924755887421022,0.927053417576106
"2037",2021,"600535",3197,0.029715358148264,0.235220519236784,0.329684078823897,0.138254613700344,0.514544885830466,0.401626524867063,0.485455114169534,0.0209571473256178,0.0872693149827964,0.309665311229277,NA,0.670315921176103,0.912730685017204
"2038",2021,"600567",229,0.165938864628821,0.336244541484716,0.292576419213974,0.0524017467248908,0.279475982532751,0.262008733624454,0.720524017467249,NA,NA,0.218340611353712,NA,0.707423580786026,0.965065502183406
"2039",2021,"600569",170,NA,0.541176470588235,0.264705882352941,0.0823529411764706,0.835294117647059,0.264705882352941,0.164705882352941,NA,NA,0.141176470588235,NA,0.735294117647059,0.988235294117647
"2040",2021,"600576",1261,0.0261697065820777,0.800158604282316,0.528152260111023,0.0642347343378271,0.472640761300555,0.14274385408406,0.527359238699445,0.0158604282315623,0.130848532910389,0.014274385408406,NA,0.471847739888977,0.869151467089611
"2041",2021,"600579",1031,0.0446168768186227,0.562560620756547,0.412221144519884,0.16003879728419,0.466537342386033,0.33074684772066,0.533462657613967,0.020368574199806,0.127061105722599,0.040737148399612,NA,0.587778855480116,0.872938894277401
"2042",2021,"600582",111,NA,0.234234234234234,0.135135135135135,NA,0.459459459459459,NA,0.540540540540541,NA,0.0900900900900901,0.657657657657658,NA,0.864864864864865,0.90990990990991
"2043",2021,"600592",1942,0.0175077239958805,0.564366632337796,0.370236869207003,0.146755921730175,0.463954685890834,0.372811534500515,0.536045314109166,0.0164778578784758,0.0952626158599382,0.0257466529351184,NA,0.629763130792997,0.904737384140062
"2044",2021,"600LEA",38687,0.0575387080931579,0.398221624835216,0.315273864605682,0.0979140279680513,0.49760901594851,0.261224700803888,0.50239098405149,0.0219970532737095,0.0867733347119187,0.258277974513402,0.00199033266988911,0.684726135394318,0.913226665288081
"2045",2021,"60D000",708,0.0805084745762712,0.153954802259887,0.0240112994350282,NA,0.484463276836158,0.0494350282485876,0.515536723163842,0.0480225988700565,0.077683615819209,0.665254237288136,NA,0.975988700564972,0.922316384180791
"2046",2021,"60G000",447,NA,0.263982102908277,0.147651006711409,0.0559284116331096,0.456375838926175,0.167785234899329,0.543624161073825,0.0671140939597315,0.100671140939597,0.483221476510067,NA,0.852348993288591,0.899328859060403
"2047",2021,"60I000",415,NA,0.0409638554216867,0.0289156626506024,NA,0.472289156626506,0.036144578313253,0.527710843373494,0.0457831325301205,0.103614457831325,0.855421686746988,NA,0.971084337349398,0.896385542168675
"2048",2021,"60K000",151,NA,0.56953642384106,0.225165562913907,0.0662251655629139,0.516556291390728,0.211920529801325,0.483443708609272,0.0927152317880795,0.251655629139073,0.125827814569536,NA,0.774834437086093,0.748344370860927
"2049",2021,"60M000",417,0.026378896882494,0.23021582733813,0.0431654676258993,NA,0.49400479616307,0.136690647482014,0.50599520383693,0.0431654676258993,0.163069544364508,0.563549160671463,NA,0.956834532374101,0.836930455635492
"2050",2021,"60Q000",59,NA,0.898305084745763,0.288135593220339,NA,0.440677966101695,NA,0.559322033898305,NA,NA,NA,NA,0.711864406779661,0.949152542372881
"2051",2021,"60S000",468,NA,0.341880341880342,0.0854700854700855,0.0213675213675214,0.547008547008547,0.104700854700855,0.452991452991453,0.102564102564103,0.0747863247863248,0.442307692307692,NA,0.914529914529915,0.925213675213675
"2052",2021,"60U000",18,NA,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,0.555555555555556,0.777777777777778
"2053",2021,"60Y000",15,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,0.666666666666667,NA,0.933333333333333,0.933333333333333
"2054",2021,"610332",108,NA,NA,0.259259259259259,NA,0.592592592592593,0.138888888888889,0.407407407407407,NA,NA,0.842592592592593,NA,0.740740740740741,0.962962962962963
"2055",2021,"610334",445,NA,NA,0.334831460674157,0.0292134831460674,0.465168539325843,0.110112359550562,0.534831460674157,NA,0.173033707865169,0.865168539325843,NA,0.665168539325843,0.826966292134831
"2056",2021,"610LEA",553,NA,NA,0.320072332730561,0.0235081374321881,0.49005424954792,0.115732368896926,0.50994575045208,NA,0.146473779385172,0.860759493670886,NA,0.679927667269439,0.853526220614828
"2057",2021,"61L000",19,NA,0.684210526315789,0.631578947368421,NA,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,0.894736842105263
"2058",2021,"61M000",63,NA,0.476190476190476,0.206349206349206,NA,0.333333333333333,NA,0.666666666666667,NA,NA,0.365079365079365,NA,0.793650793650794,0.857142857142857
"2059",2021,"61N000",61,NA,0.672131147540984,0.180327868852459,NA,0.475409836065574,NA,0.524590163934426,NA,NA,NA,NA,0.819672131147541,0.950819672131147
"2060",2021,"61U000",54,NA,0.87037037037037,0.814814814814815,NA,0.277777777777778,NA,0.722222222222222,NA,0.296296296296296,NA,NA,0.185185185185185,0.703703703703704
"2061",2021,"61X000",228,NA,0.359649122807018,0.162280701754386,NA,0.526315789473684,0.149122807017544,0.473684210526316,0.114035087719298,0.0964912280701754,0.37719298245614,NA,0.837719298245614,0.903508771929825
"2062",2021,"620310",42,NA,0.261904761904762,0.738095238095238,NA,0.30952380952381,NA,0.69047619047619,NA,0.30952380952381,0.476190476190476,NA,0.261904761904762,0.69047619047619
"2063",2021,"620350",238,0.0546218487394958,0.113445378151261,0.5,NA,0.554621848739496,0.319327731092437,0.445378151260504,NA,NA,0.478991596638655,NA,0.5,0.978991596638655
"2064",2021,"620356",567,NA,0.19047619047619,0.62962962962963,0.105820105820106,0.44973544973545,0.393298059964727,0.55026455026455,0.0264550264550265,0.153439153439153,0.37037037037037,NA,0.37037037037037,0.846560846560847
"2065",2021,"620LEA",847,0.0271546635182999,0.172373081463991,0.598583234946871,0.0755608028335301,0.472255017709563,0.360094451003542,0.527744982290437,0.0318772136953955,0.12396694214876,0.406139315230224,NA,0.401416765053129,0.87603305785124
"2066",2021,"630330",60,NA,0.433333333333333,0.833333333333333,NA,0.533333333333333,NA,0.466666666666667,NA,NA,0.416666666666667,NA,0.166666666666667,0.866666666666667
"2067",2021,"630332",545,NA,0.0642201834862385,0.478899082568807,0.055045871559633,0.526605504587156,0.328440366972477,0.473394495412844,0.0238532110091743,0.11743119266055,0.58348623853211,NA,0.521100917431193,0.88256880733945
"2068",2021,"630336",1918,0.0177267987486966,0.197080291970803,0.247132429614181,0.0151199165797706,0.490093847758081,0.107924921793535,0.509906152241919,0.0484880083420229,0.0860271115745568,0.612617309697602,0.0114702815432742,0.752867570385819,0.913972888425443
"2069",2021,"630360",1322,NA,0.0824508320726172,0.251891074130106,0.00907715582450832,0.482602118003026,0.129349470499244,0.517397881996974,0.0658093797276853,0.0869894099848714,0.704236006051437,0.0121028744326778,0.748108925869894,0.913010590015129
"2070",2021,"630LEA",3845,0.0106631989596879,0.142522756827048,0.290767230169051,0.0184655396618986,0.493368010403121,0.145643693107932,0.506631989596879,0.0509752925877763,0.0915474642392718,0.636931079323797,0.0106631989596879,0.709232769830949,0.908452535760728
