year,agency_code,subgroup,count,den,pct,masking
2020,130329,ELS,,116,0.05,2
2020,130329,FEM,,391,0.05,2
2020,130329,HI7,,215,0.05,2
2020,130329,MALE,,395,0.05,2
2020,130329,MU7,,52,0.05,2
2020,130329,SWD,,108,0.05,2
2020,130329,WH7,,267,0.05,2
2020,130330,ALL,,369,0.05,2
2020,130330,BL7,,65,0.05,2
2020,130330,ELS,,29,0.05,2
2020,130330,FEM,,162,0.05,2
2020,130330,HI7,,40,0.05,2
2020,130330,SWD,,59,0.05,2
2020,130330,WH7,,245,0.05,2
2020,130331,ALL,,878,0.05,2
2020,130331,AS7,,43,0.05,2
2020,130331,BL7,,168,0.05,2
2020,130331,ELS,5,39,0.1282,
2020,130331,FEM,,442,0.05,2
2020,130331,HI7,6,116,0.0517,
2020,130331,MALE,,440,0.05,2
2020,130331,SWD,12,127,0.0944,
2020,130331,WH7,,501,0.05,2
2020,130332,ALL,115,1720,0.0668,
2020,130332,AM7,1,18,0.0555,
2020,130332,AS7,,85,0.05,2
2020,130332,BL7,27,401,0.0673,
2020,130332,ELS,7,50,0.14,
2020,130332,FEM,52,816,0.0637,
2020,130332,HI7,17,152,0.1118,
2020,130332,MALE,63,927,0.0679,
2020,130332,MU7,9,77,0.1168,
2020,130332,SWD,14,149,0.0939,
2020,130332,WH7,60,1007,0.0595,
2020,130333,ALL,27,121,0.2231,
2020,130333,BL7,4,15,0.2666,
2020,130333,FEM,13,61,0.2131,
2020,130333,HI7,5,18,0.2777,
2020,130333,MALE,14,46,0.3043,
2020,130333,SWD,4,18,0.2222,
2020,130333,WH7,18,55,0.3272,
2020,130336,ALL,,730,0.05,2
2020,130336,AS7,9,164,0.0548,
2020,130336,BL7,,95,0.05,2
2020,130336,ELS,3,47,0.0638,
2020,130336,FEM,,361,0.05,2
2020,130336,HI7,5,62,0.0806,
2020,130336,MALE,,358,0.05,2
2020,130336,MU7,,54,0.05,2
2020,130336,SWD,6,95,0.0631,
2020,130336,WH7,,344,0.05,2
2020,130337,ALL,,817,0.05,2
2020,130337,BL7,,122,0.05,2
2020,130337,FEM,,399,0.05,2
2020,130337,MALE,,415,0.05,2
2020,130337,MU7,,63,0.05,2
2020,130337,SWD,5,91,0.0549,
2020,130337,WH7,,433,0.05,2
2020,130338,ALL,,1044,0.05,2
2020,130338,BL7,,185,0.05,2
2020,130338,ELS,,210,0.05,2
2020,130338,FEM,,514,0.05,2
