"","year","agency_code","agency_level","designation_Type","name","county","city","zip","category_code","lea_code","grade_span","school_type","calendar_type","title_i","residing_district","purple_star","stu_enroll","cte_enroll","pct","masking","csi_lp","csi_lg","tsi_cu","tsi_at","BL7","FEM","MALE","OTHER","WH7","majority_white","AAVC","AGNR","ARCH","BMA","EDUC","FINA","GOVT","HLTH","HOSP","HUMA","INFO","LAW","MANU","MRKT","STEM","TRAN"
"6183",2021,"090328","SCH","P","East Arcadia Elementary","Bladen","Riegelwood",28456,"E","090LEA","0K:04","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,"N","N","N","Y",0.385,0.692,0.308,0,0.615,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6184",2021,"090330","SCH","P","East Bladen High","Bladen","Elizabethtown",28337,"H","090LEA","09:12","Regular School","Traditional","N",NA,NA,555,493,88.83,NA,"N","N","Y","Y",0.385,0.692,0.308,0,0.615,TRUE,3,16,19,10,0,0,0,31,0,33,0,6,7,0,0,10
"6185",2021,"090332","SCH","P","Elizabethtown Middle","Bladen","Elizabethtown",28337,"M","090LEA","05:08","Regular School","Traditional","Y",NA,NA,365,251,68.77,NA,"N","N","Y","Y",0.385,0.692,0.308,0,0.615,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6186",2021,"090365","SCH","P","Tar Heel Middle","Bladen","Tar Heel",28392,"M","090LEA","05:08","Regular School","Traditional","Y",NA,NA,327,236,72.17,NA,"N","N","Y","Y",0.385,0.692,0.308,0,0.615,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6187",2021,"090368","SCH","P","West Bladen High","Bladen","Bladenboro",28320,"H","090LEA","09:12","Regular School","Traditional","N",NA,NA,666,613,92.04,NA,"N","N","N","N",0.385,0.692,0.308,0,0.615,TRUE,0,44,16,2,0,0,0,56,0,51,0,0,22,0,0,0
"6188",2021,"090376","SCH","P","Bladen Early College","Bladen","Dublin",28332,"H","090LEA","09:11","Regular School","Traditional","N",NA,NA,127,45,35.43,NA,"N","N","N","N",0.385,0.692,0.308,0,0.615,TRUE,0,0,2,1,0,0,0,5,0,2,0,0,0,0,0,0
"6189",2021,"090LEA","LEA","P","Bladen County Schools","Bladen","Elizabethtown",28337,NA,NA,NA,NA,NA,"N",NA,NA,2535,2023,79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,60,37,13,0,0,0,92,0,86,0,6,29,0,0,10
"6190",2021,"09A000","SCH","C","Paul R. Brown Leadership Academy","Bladen","Elizabethtown",28337,"T","CH","06:12","Regular School","Traditional","Y","090LEA",NA,93,9,9.68,NA,"Y","N","N","N",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6191",2021,"09B000","SCH","C","Emereau: Bladen","Bladen","Elizabethtown",28337,"I","CH","0K:09","Regular School","Year Round","Y","090LEA",NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6192",2021,"100307","SCH","P","Brunswick County Early College High School","Brunswick","Bolivia",28422,"H","100LEA","09:13","Regular School","Modified","N",NA,NA,357,50,14.01,NA,"N","N","N","N",0.105,0.474,0.526,0.053,0.895,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6193",2021,"100308","SCH","P","The Center of Applied Sciences and Technol","Brunswick","Bolivia",28422,"T","100LEA","06:12","Alternative Educat","Traditional","N",NA,NA,77,68,88.31,NA,"N","Y","N","Y",0.105,0.474,0.526,0.053,0.895,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6194",2021,"100309","SCH","P","Cedar Grove Middle","Brunswick","Supply",28462,"M","100LEA","06:08","Regular School","Traditional","Y",NA,NA,481,446,92.72,NA,"N","N","Y","Y",0.105,0.474,0.526,0.053,0.895,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6195",2021,"100316","SCH","P","Leland Middle","Brunswick","Leland",28451,"M","100LEA","06:08","Regular School","Traditional","Y",NA,NA,768,324,42.19,NA,"N","N","Y","Y",0.105,0.474,0.526,0.053,0.895,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6196",2021,"100326","SCH","P","North Brunswick High","Brunswick","Leland",28451,"H","100LEA","09:12","Regular School","Traditional","N",NA,NA,1148,876,76.31,NA,"N","N","Y","Y",0.105,0.474,0.526,0.053,0.895,TRUE,4,0,1,0,0,0,0,13,0,23,0,0,0,0,0,0
"6197",2021,"100332","SCH","P","Shallotte Middle","Brunswick","Shallotte",28459,"M","100LEA","06:08","Regular School","Traditional","Y",NA,NA,637,423,66.41,NA,"N","N","Y","Y",0.105,0.474,0.526,0.053,0.895,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6198",2021,"100334","SCH","P","South Brunswick High","Brunswick","Southport",28461,"H","100LEA","09:12","Regular School","Traditional","N",NA,NA,975,696,71.38,NA,"N","N","Y","Y",0.105,0.474,0.526,0.053,0.895,TRUE,0,20,21,1,0,0,0,22,0,24,1,0,0,0,11,0
"6199",2021,"100335","SCH","P","South Brunswick Middle","Brunswick","Southport",28461,"M","100LEA","06:08","Regular School","Traditional","Y",NA,NA,634,381,60.09,NA,"N","N","Y","Y",0.105,0.474,0.526,0.053,0.895,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6200",2021,"100341","SCH","P","Town Creek Middle School","Brunswick","Winnabow",28479,"M","100LEA","06:08","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,"N","N","N","N",0.105,0.474,0.526,0.053,0.895,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6201",2021,"100344","SCH","P","Waccamaw","Brunswick","Ash",28420,"I","100LEA","0K:08","Regular School","Traditional","Y",NA,NA,223,63,28.25,NA,"N","N","Y","Y",0.105,0.474,0.526,0.053,0.895,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6202",2021,"100348","SCH","P","West Brunswick High","Brunswick","Shallotte",28470,"H","100LEA","09:12","Regular School","Traditional","N",NA,NA,1316,1056,80.24,NA,"N","N","N","N",0.105,0.474,0.526,0.053,0.895,TRUE,6,24,0,0,0,0,0,43,8,64,1,3,0,0,1,8
"6203",2021,"100LEA","LEA","P","Brunswick County Schools","Brunswick","Bolivia",28422,NA,NA,NA,NA,NA,"N",NA,NA,7835,4383,55.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,44,22,2,0,0,0,78,8,111,2,3,0,0,12,8
"6204",2021,"10A000","SCH","C","Classical Charter Schools of Leland","Brunswick","Leland",28451,"I","CH","0K:08","Regular School","Year Round","Y","100LEA",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6205",2021,"10B000","SCH","C","Classical Charter Schools of Southport","Brunswick","Bolivia",28422,"E","CH","0K:05","Regular School","Year Round","Y","100LEA",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6206",2021,"110303","SCH","P","Community High School","Buncombe","Swannanoa",28778,"H","110LEA","09:12","Alternative Educat","Traditional","N",NA,NA,80,39,48.75,NA,"N","Y","N","N",0.023,0.605,0.395,0,0.977,TRUE,0,6,0,0,0,0,0,1,0,8,0,0,0,0,0,0
"6207",2021,"110304","SCH","P","A C Reynolds High","Buncombe","Asheville",28803,"H","110LEA","09:12","Regular School","Traditional","N",NA,NA,1085,810,74.65,NA,"N","N","N","N",0.023,0.605,0.395,0,0.977,TRUE,33,10,18,6,0,0,0,50,37,32,0,0,0,10,0,8
"6208",2021,"110306","SCH","P","A C Reynolds Middle","Buncombe","Asheville",28803,"M","110LEA","06:08","Regular School","Traditional","N",NA,NA,554,419,75.63,NA,"N","N","Y","Y",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6209",2021,"110322","SCH","P","Buncombe County Early College High School","Buncombe","Asheville",28801,"H","110LEA","09:13","Regular School","Traditional","N",NA,NA,274,50,18.25,NA,"N","N","N","N",0.023,0.605,0.395,0,0.977,TRUE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"6210",2021,"110323","SCH","P","Buncombe County Middle College High School","Buncombe","Asheville",28801,"H","110LEA","11:13","Regular School","Traditional","N",NA,NA,48,11,22.92,NA,"N","N","N","N",0.023,0.605,0.395,0,0.977,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
"6211",2021,"110326","SCH","P","Cane Creek Middle","Buncombe","Fletcher",28732,"M","110LEA","06:08","Regular School","Traditional","N",NA,NA,481,355,73.8,NA,"N","N","Y","N",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6212",2021,"110336","SCH","P","Charles D Owen High","Buncombe","Black Mountain",28711,"H","110LEA","09:12","Regular School","Traditional","N",NA,NA,674,536,79.53,NA,"N","N","Y","N",0.023,0.605,0.395,0,0.977,TRUE,21,35,8,0,0,0,0,27,23,15,0,0,7,0,8,0
"6213",2021,"110338","SCH","P","Charles D Owen Middle","Buncombe","Swannanoa",28778,"M","110LEA","06:08","Regular School","Traditional","N",NA,NA,459,321,69.93,NA,"N","N","Y","Y",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6214",2021,"110340","SCH","P","Clyde A Erwin High","Buncombe","Asheville",28806,"H","110LEA","09:12","Regular School","Traditional","N",NA,NA,1029,844,82.02,NA,"N","N","Y","N",0.023,0.605,0.395,0,0.977,TRUE,11,31,20,0,0,0,0,58,18,55,0,0,4,0,0,0
"6215",2021,"110342","SCH","P","Clyde A Erwin Middle","Buncombe","Asheville",28806,"M","110LEA","07:08","Regular School","Traditional","N",NA,NA,659,373,56.6,NA,"N","N","Y","Y",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6216",2021,"110352","SCH","P","Enka High","Buncombe","Candler",28715,"H","110LEA","09:12","Regular School","Traditional","N",NA,NA,961,710,73.88,NA,"N","N","Y","Y",0.023,0.605,0.395,0,0.977,TRUE,7,47,7,0,0,0,0,43,28,15,0,0,0,0,0,5
"6217",2021,"110380","SCH","P","North Buncombe High","Buncombe","Weaverville",28787,"H","110LEA","09:12","Regular School","Traditional","N",NA,NA,963,758,78.71,NA,"N","N","N","N",0.023,0.605,0.395,0,0.977,TRUE,0,38,46,9,0,0,0,34,22,26,0,0,32,0,0,1
"6218",2021,"110381","SCH","P","North Buncombe Middle","Buncombe","Weaverville",28787,"M","110LEA","07:08","Regular School","Traditional","N",NA,NA,537,341,63.5,NA,"N","N","Y","Y",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6219",2021,"110382","SCH","P","North Windy Ridge Intermediate School","Buncombe","Weaverville",28787,"M","110LEA","05:06","Regular School","Traditional","Y",NA,NA,483,152,31.47,NA,"N","N","N","N",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6220",2021,"110401","SCH","P","Enka Middle","Buncombe","Candler",28715,"M","110LEA","07:08","Regular School","Traditional","N",NA,NA,616,412,66.88,NA,"N","N","Y","Y",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6221",2021,"110416","SCH","P","T C Roberson High","Buncombe","Asheville",28803,"H","110LEA","09:12","Regular School","Traditional","N",NA,NA,1404,961,68.45,NA,"N","N","N","Y",0.023,0.605,0.395,0,0.977,TRUE,25,20,18,0,0,0,0,60,0,46,1,0,0,0,0,2
"6222",2021,"110420","SCH","P","Valley Springs Middle","Buncombe","Arden",28704,"M","110LEA","05:08","Regular School","Traditional","N",NA,NA,661,373,56.43,NA,"N","N","Y","Y",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6223",2021,"110425","SCH","P","Enka Intermediate School","Buncombe","Candler",28715,"M","110LEA","05:06","Regular School","Traditional","Y",NA,NA,586,151,25.77,NA,"N","N","Y","Y",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6224",2021,"110450","SCH","P","Charles T. Koontz Intermediate School","Buncombe","Asheville",28803,"M","110LEA","05:06","Regular School","Traditional","Y",NA,NA,666,119,17.87,NA,"N","N","Y","Y",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6225",2021,"110451","SCH","P","Joe P. Eblen Intermediate School","Buncombe","Asheville",28806,"M","110LEA","05:06","Regular School","Traditional","Y",NA,NA,563,219,38.9,NA,"N","N","Y","Y",0.023,0.605,0.395,0,0.977,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6226",2021,"110500","SCH","P","Martin L Nesbitt Jr Discovery Academy","Buncombe","Asheville",28806,"H","110LEA","09:12","Regular School","Traditional","N",NA,NA,375,NA,95,TRUE,"N","N","N","N",0.023,0.605,0.395,0,0.977,TRUE,0,0,0,0,0,0,0,0,0,0,9,0,0,0,89,0
"6227",2021,"110LEA","LEA","P","Buncombe County Schools","Buncombe","Asheville",28806,NA,NA,NA,NA,NA,"N",NA,NA,13604,8330,61.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,187,117,15,1,0,0,273,128,199,10,0,45,10,97,16
"6228",2021,"111302","SCH","P","Asheville High","Buncombe","Asheville",28803,"H","111LEA","09:12","Regular School","Traditional","N",NA,NA,1075,817,76,NA,"N","N","N","N",0.273,0.818,0.182,0,0.727,TRUE,28,0,0,0,0,0,0,22,24,1,0,0,0,0,0,0
"6229",2021,"111356","SCH","P","Asheville Middle","Buncombe","Asheville",28801,"M","111LEA","06:08","Regular School","Traditional","N",NA,NA,667,384,57.57,NA,"N","N","Y","Y",0.273,0.818,0.182,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6230",2021,"111369","SCH","P","Montford North Star Academy","Buncombe","Asheville",28801,"M","111LEA","06:08","Regular School","Traditional","N",NA,NA,227,161,70.93,NA,"N","N","Y","Y",0.273,0.818,0.182,0,0.727,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6231",2021,"111700","SCH","P","School of Inquiry and Life Sciences at Ash","Buncombe","Asheville",28803,"H","111LEA","09:12","Regular School","Traditional","N",NA,NA,325,205,63.08,NA,"N","N","N","N",0.273,0.818,0.182,0,0.727,TRUE,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"6232",2021,"111LEA","LEA","P","Asheville City Schools","Buncombe","Asheville",28801,NA,NA,NA,NA,NA,"N",NA,NA,2589,1567,60.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,0,0,0,0,0,26,24,1,0,0,0,0,0,0
"6233",2021,"11A000","SCH","C","Evergreen Community Charter","Buncombe","Asheville",28805,"I","CH","0K:08","Regular School","Traditional","Y","110LEA",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6234",2021,"11B000","SCH","C","ArtSpace Charter School","Buncombe","Swannanoa",28778,"I","CH","0K:08","Regular School","Traditional","Y","110LEA",NA,NA,NA,NA,NA,"N","N","N","N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6235",2021,"11C000","SCH","C","IC Imagine","Buncombe","Asheville",28806,"A","CH","0K:12","Regular School","Modified","Y","110LEA",NA,697,NA,5,TRUE,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6236",2021,"11D000","SCH","C","The Franklin School of Innovation","Buncombe","Asheville",28806,"T","CH","05:12","Regular School","Traditional","Y","110LEA",NA,639,NA,5,TRUE,"N","N","N","N",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6237",2021,"11K000","SCH","C","Francine Delany New School for Children","Buncombe","Asheville",28806,"I","CH","0K:08","Regular School","Traditional","Y","111LEA",NA,NA,NA,NA,NA,"N","N","N","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6238",2021,"120308","SCH","P","Hallyburton Academy","Burke","Drexel",28619,"T","120LEA","06:12","Alternative Educat","Traditional","N",NA,NA,60,41,68.33,NA,"N","Y","N","Y",0.04,0.64,0.36,0,0.96,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6239",2021,"120310","SCH","P","Burke Middle College High School","Burke","Morganton",28655,"H","120LEA","11:12","Regular School","Year Round","N",NA,NA,142,36,25.35,NA,"N","N","N","N",0.04,0.64,0.36,0,0.96,TRUE,1,0,1,1,0,0,0,1,0,1,0,2,1,0,1,0
"6240",2021,"120314","SCH","P","East Burke High","Burke","Connelly Springs",28612,"H","120LEA","09:12","Regular School","Traditional","N",NA,NA,834,629,75.42,NA,"N","N","N","N",0.04,0.64,0.36,0,0.96,TRUE,3,19,21,0,0,0,0,22,0,32,0,1,9,0,1,0
"6241",2021,"120315","SCH","P","East Burke Middle","Burke","Connelly Springs",28612,"M","120LEA","06:08","Regular School","Traditional","N",NA,NA,657,NA,95,TRUE,"N","N","Y","Y",0.04,0.64,0.36,0,0.96,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6242",2021,"120318","SCH","P","Freedom High","Burke","Morganton",28655,"H","120LEA","09:12","Regular School","Traditional","N",NA,NA,1219,895,73.42,NA,"N","N","N","N",0.04,0.64,0.36,0,0.96,TRUE,0,4,14,2,0,0,0,12,0,62,0,8,2,0,7,4
"6243",2021,"120334","SCH","P","Heritage Middle","Burke","Valdese",28690,"M","120LEA","06:08","Regular School","Traditional","N",NA,NA,524,NA,95,TRUE,"N","N","Y","Y",0.04,0.64,0.36,0,0.96,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6244",2021,"120346","SCH","P","Jimmy C Draughn High School","Burke","Valdese",28690,"H","120LEA","09:12","Regular School","Traditional","N",NA,NA,610,476,78.03,NA,"N","N","Y","Y",0.04,0.64,0.36,0,0.96,TRUE,0,0,9,2,0,0,0,14,0,12,0,6,0,0,0,0
"6245",2021,"120350","SCH","P","Liberty Middle","Burke","Morganton",28655,"M","120LEA","06:08","Regular School","Traditional","N",NA,NA,504,NA,95,TRUE,"N","N","Y","Y",0.04,0.64,0.36,0,0.96,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6246",2021,"120352","SCH","P","North Liberty","Burke","Morganton",28655,"A","120LEA","PK:12","Exceptional Childr","Traditional","N",NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.04,0.64,0.36,0,0.96,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6247",2021,"120370","SCH","P","Robert L. Patton High School","Burke","Morganton",28655,"H","120LEA","09:12","Regular School","Traditional","N",NA,NA,741,543,73.28,NA,"N","N","Y","Y",0.04,0.64,0.36,0,0.96,TRUE,13,0,9,3,0,0,0,16,0,0,0,20,0,0,13,9
"6248",2021,"120376","SCH","P","Table Rock Middle","Burke","Morganton",28655,"M","120LEA","06:08","Regular School","Traditional","N",NA,NA,582,NA,95,TRUE,"N","N","Y","Y",0.04,0.64,0.36,0,0.96,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6249",2021,"120390","SCH","P","Walter R Johnson Middle","Burke","Morganton",28655,"M","120LEA","06:08","Regular School","Traditional","N",NA,NA,504,475,94.25,NA,"N","N","Y","Y",0.04,0.64,0.36,0,0.96,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6250",2021,"120LEA","LEA","P","Burke County Schools","Burke","Morganton",28655,NA,NA,NA,NA,NA,"N",NA,NA,7261,5285,72.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,23,54,8,0,0,0,65,0,107,0,37,12,0,22,13
"6251",2021,"12A000","SCH","C","New Dimensions A Public Charter School","Burke","Morganton",28655,"I","CH","0K:08","Regular School","Traditional","Y","120LEA",NA,NA,NA,NA,NA,"N","N","Y","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6252",2021,"130307","SCH","P","Cox Mill High School","Cabarrus","Concord",28027,"H","130LEA","09:12","Regular School","Traditional","N",NA,NA,1775,1296,73.01,NA,"N","N","N","N",0.095,0.476,0.524,0,0.905,TRUE,28,12,19,4,0,6,0,82,39,62,46,1,0,16,12,0
"6253",2021,"130310","SCH","P","Central Cabarrus High","Cabarrus","Concord",28025,"H","130LEA","09:12","Regular School","Traditional","N",NA,NA,1270,1021,80.39,NA,"N","N","Y","Y",0.095,0.476,0.524,0,0.905,TRUE,0,20,38,4,0,0,0,38,0,36,1,1,0,0,27,0
"6254",2021,"130313","SCH","P","Concord Middle","Cabarrus","Concord",28025,"M","130LEA","06:08","Regular School","Traditional","Y",NA,NA,721,514,71.29,NA,"N","N","Y","Y",0.095,0.476,0.524,0,0.905,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6255",2021,"130314","SCH","P","Concord High","Cabarrus","Concord",28025,"H","130LEA","09:12","Regular School","Traditional","N",NA,NA,962,743,77.23,NA,"N","N","Y","Y",0.095,0.476,0.524,0,0.905,TRUE,0,0,34,0,5,0,0,9,11,50,0,33,0,0,0,0
"6256",2021,"130315","SCH","P","J N Fries Magnet School","Cabarrus","Concord",28027,"M","130LEA","06:08","Regular School","Traditional","N",NA,NA,920,508,55.22,NA,"N","N","N","N",0.095,0.476,0.524,0,0.905,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6257",2021,"130316","SCH","P","Jay M Robinson High","Cabarrus","Concord",28027,"H","130LEA","09:12","Regular School","Traditional","N",NA,NA,985,697,70.76,NA,"N","N","Y","Y",0.095,0.476,0.524,0,0.905,TRUE,7,0,5,0,0,0,0,29,0,41,1,1,3,9,64,11
"6258",2021,"130317","SCH","P","Cabarrus Co Opportunity School","Cabarrus","Concord",28025,"T","130LEA","06:12","Alternative Educat","Traditional","N",NA,NA,46,17,36.96,NA,"N","N","Y","Y",0.095,0.476,0.524,0,0.905,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6259",2021,"130318","SCH","P","C C Griffin Middle","Cabarrus","Concord",28025,"M","130LEA","06:08","Regular School","Traditional","N",NA,NA,1120,850,75.89,NA,"N","N","Y","Y",0.095,0.476,0.524,0,0.905,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6260",2021,"130320","SCH","P","Harris Road Middle","Cabarrus","Concord",28027,"M","130LEA","06:08","Regular School","Traditional","N",NA,NA,1460,1210,82.88,NA,"N","N","N","Y",0.095,0.476,0.524,0,0.905,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6261",2021,"130323","SCH","P","Mount Pleasant Middle","Cabarrus","Mount Pleasant",28124,"M","130LEA","06:08","Regular School","Traditional","N",NA,NA,689,524,76.05,NA,"N","N","Y","Y",0.095,0.476,0.524,0,0.905,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6262",2021,"130324","SCH","P","Mount Pleasant High","Cabarrus","Mount Pleasant",28124,"H","130LEA","09:12","Regular School","Traditional","N",NA,NA,821,595,72.47,NA,"N","N","N","N",0.095,0.476,0.524,0,0.905,TRUE,13,33,11,2,2,0,0,20,10,10,1,1,0,0,0,18
"6263",2021,"130326","SCH","P","Northwest Cabarrus High","Cabarrus","Concord",28027,"H","130LEA","09:12","Regular School","Traditional","N",NA,NA,1174,968,82.45,NA,"N","N","N","N",0.095,0.476,0.524,0,0.905,TRUE,7,18,23,0,1,0,0,45,0,63,3,0,0,0,14,8
"6264",2021,"130327","SCH","P","Northwest Cabarrus Middle","Cabarrus","Concord",28027,"M","130LEA","06:08","Regular School","Traditional","N",NA,NA,831,515,61.97,NA,"N","N","Y","Y",0.095,0.476,0.524,0,0.905,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6265",2021,"130328","SCH","P","Royal Oaks School of the Arts","Cabarrus","Kannapolis",28083,"E","130LEA","0K:06","Regular School","Traditional","Y",NA,NA,NA,NA,NA,NA,"N","N","Y","Y",0.095,0.476,0.524,0,0.905,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6266",2021,"130332","SCH","P","Hickory Ridge High","Cabarrus","Harrisburg",28075,"H","130LEA","09:12","Regular School","Traditional","N",NA,NA,1637,1104,67.44,NA,"N","N","N","N",0.095,0.476,0.524,0,0.905,TRUE,10,13,2,0,0,0,0,72,14,27,2,0,0,0,11,1
"6267",2021,"130333","SCH","P","Performance Learning Center","Cabarrus","Concord",28027,"T","130LEA","06:12","Alternative Educat","Traditional","N",NA,NA,106,56,52.83,NA,"N","Y","N","N",0.095,0.476,0.524,0,0.905,TRUE,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
